opendoar_uri,oai_url
https://v2.sherpa.ac.uk/id/repository/2009,http://ir.meiho.edu.tw/ir-oai/request
https://v2.sherpa.ac.uk/id/repository/2011,https://opensky.ucar.edu/oai2
https://v2.sherpa.ac.uk/id/repository/2012,http://ir.ncnu.edu.tw/ir-oai/request
https://v2.sherpa.ac.uk/id/repository/2015,http://repository.mb.ipb.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2016,http://repositorio.insa.pt/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2017,http://repositorio.ipv.pt/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2018,http://repositorio.ispa.pt/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2019,http://repositorio.lneg.pt/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2020,http://repositorio.ucp.pt/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2022,http://eprints.covenantuniversity.edu.ng/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2023,http://eprints.uinsby.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2025,http://ir.ydu.edu.tw/ir-oai/request
https://v2.sherpa.ac.uk/id/repository/2026,http://thuir.thu.edu.tw/ir-oai/request
https://v2.sherpa.ac.uk/id/repository/2029,http://otago.ourarchive.ac.nz/oai/request
https://v2.sherpa.ac.uk/id/repository/2030,http://unitec.researchbank.ac.nz/oai/request
https://v2.sherpa.ac.uk/id/repository/2031,http://bibadm.ucla.edu.ve/cgi-win/be_oai.exe
https://v2.sherpa.ac.uk/id/repository/2033,http://bdu.siu.edu.ar/bnmoai/oai2.php
https://v2.sherpa.ac.uk/id/repository/2034,http://dspace-sub.anu.edu.au:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2035,http://anchan.lib.ku.ac.th/agnet-oai/request
https://v2.sherpa.ac.uk/id/repository/2036,http://www.cedes.ufsc.br:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2039,http://repository.tavistockandportman.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2040,http://eprints.umm.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2042,http://repositorio.espe.edu.ec/oai/request
https://v2.sherpa.ac.uk/id/repository/2043,http://www.infoteca.cnptia.embrapa.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2044,http://www.repcyfr.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2045,http://ro.ecu.edu.au/do/oai/
https://v2.sherpa.ac.uk/id/repository/2046,http://ea.donntu.edu.ua:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2047,http://vtls.cyf-kr.edu.pl/cgi-bin/abc-k/OAI2/VTLS/Vortex.pl
https://v2.sherpa.ac.uk/id/repository/2048,http://bibliotekacyfrowa.eu/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2049,http://repository.ipb.ac.id/oai/request
https://v2.sherpa.ac.uk/id/repository/2050,http://bbc.mbp.org.pl/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2051,http://bibliotekaormianska.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2053,http://rcin.org.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2054,http://www.bc.ore.edu.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2056,http://bc.pollub.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2057,http://delibra.bg.polsl.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2058,http://cyfrowa.chbp.chelm.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2059,http://bc.wimbp.lodz.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2060,http://bcul.lib.uni.lodz.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2061,http://bc.bdsandomierz.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2062,http://www.polona.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2063,http://repository.unand.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2064,http://eprints.uns.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2065,http://ori-repository.univ-lorraine.fr/OAIHandler
https://v2.sherpa.ac.uk/id/repository/2068,http://zbc.ksiaznica.szczecin.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2070,http://isfoloa.isfol.it/oai/request
https://v2.sherpa.ac.uk/id/repository/2071,http://eprint.insa-toulouse.fr/perl/oai2
https://v2.sherpa.ac.uk/id/repository/2072,http://scholarship.claremont.edu/do/oai/
https://v2.sherpa.ac.uk/id/repository/2073,https://api.figshare.com/v2/oai
https://v2.sherpa.ac.uk/id/repository/2074,http://espace.etsmtl.ca/cgi/oai2-etdms
https://v2.sherpa.ac.uk/id/repository/2075,http://repository.cesa.edu.co/oai/request
https://v2.sherpa.ac.uk/id/repository/2076,http://dspace.dtu.ac.in:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2077,http://unipub.lib.uni-corvinus.hu/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2079,http://roderic.uv.es/oai/request
https://v2.sherpa.ac.uk/id/repository/2081,http://adr.coalliance.org/coccc/fez/oai.php
https://v2.sherpa.ac.uk/id/repository/2082,https://digitalunc.coalliance.org/oai2
https://v2.sherpa.ac.uk/id/repository/2083,http://adr.coalliance.org/codu/fez/oai.php
https://v2.sherpa.ac.uk/id/repository/2085,http://biblioteka.wejherowo.pl/dlibra/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2086,http://www.repository.lib.tmu.ac.jp/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2088,http://sapmed.repo.nii.ac.jp/oai
https://v2.sherpa.ac.uk/id/repository/2089,http://repositorio.usmp.edu.pe/oai/request
https://v2.sherpa.ac.uk/id/repository/2090,http://catedra.ruv.itesm.mx/oai/request
https://v2.sherpa.ac.uk/id/repository/2091,https://opus4.kobv.de/opus4-fau/oai
https://v2.sherpa.ac.uk/id/repository/2093,http://dlibra.biblioteka.tarnow.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2094,http://sbc.wbp.kielce.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2095,https://researchonline.gcu.ac.uk/ws/oai
https://v2.sherpa.ac.uk/id/repository/2096,http://www.dlibra.karta.org.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2097,http://anet.be/oai/abua/server.phtml
https://v2.sherpa.ac.uk/id/repository/2099,http://repo.eepis-its.edu/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2100,http://api.archives-ouvertes.fr/oai/pasteur
https://v2.sherpa.ac.uk/id/repository/2101,http://difusion-oai.ulb.ac.be/oai/request
https://v2.sherpa.ac.uk/id/repository/2103,http://repository.niigata-cn.ac.jp/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2104,http://harvest.issuelab.org/provider/oai
https://v2.sherpa.ac.uk/id/repository/2105,http://diana.fadu.uba.ar/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2108,http://repositorio.ufes.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2109,http://www.restore.ac.uk/modoai
https://v2.sherpa.ac.uk/id/repository/2110,https://poldi.imperia.hereon.de/api/export/v1/oai?verb=Identify
https://v2.sherpa.ac.uk/id/repository/2111,https://repositorio.ufrn.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2113,http://academicarchive.snhu.edu/oai/request
https://v2.sherpa.ac.uk/id/repository/2116,http://www.ufgd.edu.br:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2118,http://ri.uepg.br:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2119,http://www.repositorio.ufma.br:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2121,http://addi.ehu.es/oai/request
https://v2.sherpa.ac.uk/id/repository/2122,http://journalarticle.ukm.my/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2123,http://www.repositorio.ufpa.br:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2124,https://repositorio.ufms.br/oai
https://v2.sherpa.ac.uk/id/repository/2125,https://digital.usfsp.edu/do/oai
https://v2.sherpa.ac.uk/id/repository/2127,https://pergamos.lib.uoa.gr/uoa/dl/frontend/oaipmh
https://v2.sherpa.ac.uk/id/repository/2130,http://constellation.uqac.ca/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2132,http://dwcla.repo.nii.ac.jp/oai
https://v2.sherpa.ac.uk/id/repository/2134,http://etheses.lse.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2137,http://texashistory.unt.edu/oai/
https://v2.sherpa.ac.uk/id/repository/2141,http://dawidov.socionet.ru/oai/hmdzwu_1/oai.cgi
https://v2.sherpa.ac.uk/id/repository/2142,http://gorbunov.socionet.ru/oai/gquwzn_1/oai.cgi
https://v2.sherpa.ac.uk/id/repository/2144,https://repositorio.utp.edu.co/oai
https://v2.sherpa.ac.uk/id/repository/2146,http://210.212.198.149:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2147,https://aho.brage.unit.no/aho-oai/
https://v2.sherpa.ac.uk/id/repository/2149,http://ir.kneu.edu.ua/oai/request
https://v2.sherpa.ac.uk/id/repository/2151,https://ri.ufs.br/oai
https://v2.sherpa.ac.uk/id/repository/2152,http://dera.ioe.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2153,http://iris.polito.it/oai/request
https://v2.sherpa.ac.uk/id/repository/2154,http://www.alice.cnptia.embrapa.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2155,http://digitalcommons.linfield.edu/do/oai/
https://v2.sherpa.ac.uk/id/repository/2157,https://archer.chnu.edu.ua/oai/request
https://v2.sherpa.ac.uk/id/repository/2159,http://bc.dominikanie.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2160,http://mbc.fundacjamorska.org/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2165,http://citarea.cita-aragon.es/oai/request
https://v2.sherpa.ac.uk/id/repository/2167,http://eprints.lib.ui.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2168,http://bsbdok.digitale-sammlungen.de/oai/ostdok
https://v2.sherpa.ac.uk/id/repository/2169,http://content.fbc.pionier.net.pl/bnh/OAIHandler
https://v2.sherpa.ac.uk/id/repository/2172,https://repository.canterbury.ac.uk/oai2
https://v2.sherpa.ac.uk/id/repository/2173,http://repository.edgehill.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2176,http://tesis.pucp.edu.pe/oai/request
https://v2.sherpa.ac.uk/id/repository/2177,http://scholarworks.gsu.edu/do/oai
https://v2.sherpa.ac.uk/id/repository/2178,http://libir-bw.bss.ac.jp/oai/request
https://v2.sherpa.ac.uk/id/repository/2179,http://eprints.uanl.mx/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2180,http://repositorio.puce.edu.ec/oai/request
https://v2.sherpa.ac.uk/id/repository/2181,http://www.opengrey.eu/oai/
https://v2.sherpa.ac.uk/id/repository/2183,http://legislacion.sld.cu/index.php?&P=OAI
https://v2.sherpa.ac.uk/id/repository/2184,https://ortus.rtu.lv/science/oai/openaire
https://v2.sherpa.ac.uk/id/repository/2185,https://qmro.qmul.ac.uk/oai/request
https://v2.sherpa.ac.uk/id/repository/2186,http://invenio.nusl.cz/oai2d/
https://v2.sherpa.ac.uk/id/repository/2188,http://www.saber.ac.mz/oai/request
https://v2.sherpa.ac.uk/id/repository/2189,http://repositorio.ufu.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2190,http://repository.javeriana.edu.co/oai/request
https://v2.sherpa.ac.uk/id/repository/2191,https://api.archives-ouvertes.fr/oai/ird
https://v2.sherpa.ac.uk/id/repository/2192,http://medihal.archives-ouvertes.fr/oai/oai.php
https://v2.sherpa.ac.uk/id/repository/2193,http://bibmdc2.ulpgc.es/cgi-bin/oai.exe
https://v2.sherpa.ac.uk/id/repository/2194,http://oai.dml.cz/request
https://v2.sherpa.ac.uk/id/repository/2197,http://oar.marine.ie/oai/request
https://v2.sherpa.ac.uk/id/repository/2198,https://depot.ceon.pl/oai/request
https://v2.sherpa.ac.uk/id/repository/2199,http://repository.seafdec.org.ph/oai/request
https://v2.sherpa.ac.uk/id/repository/2202,http://www.bivipas.unal.edu.co/oai/request
https://v2.sherpa.ac.uk/id/repository/2203,http://esh.diva-portal.org/dice/oai
https://v2.sherpa.ac.uk/id/repository/2204,http://hhs.diva-portal.org/dice/oai
https://v2.sherpa.ac.uk/id/repository/2205,http://kmh.diva-portal.org/dice/oai
https://v2.sherpa.ac.uk/id/repository/2206,http://konstfack.diva-portal.org/dice/oai
https://v2.sherpa.ac.uk/id/repository/2207,http://rkh.diva-portal.org/dice/oai
https://v2.sherpa.ac.uk/id/repository/2209,http://ir.lib.nknu.edu.tw/ir/
https://v2.sherpa.ac.uk/id/repository/2210,http://cyfrowa.pbp.sieradz.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2211,http://jbc.jelenia-gora.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2212,http://cw.kul.lublin.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2214,http://dir.icm.edu.pl/dirop/oai/index.cgi
https://v2.sherpa.ac.uk/id/repository/2215,http://contentdm.unl.edu/cgi-bin/oai.exe
https://v2.sherpa.ac.uk/id/repository/2216,http://nhuir.nhu.edu.tw/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2220,http://repositorio.conicyt.cl/oai/request
https://v2.sherpa.ac.uk/id/repository/2221,http://www.repositorio.ufpe.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2223,http://dspace.snu.edu.ua:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2224,http://dgsa.uaeh.edu.mx:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2225,http://dspaces.uok.edu.in/oai/request
https://v2.sherpa.ac.uk/id/repository/2226,http://saber.ucab.edu.ve/oai/request
https://v2.sherpa.ac.uk/id/repository/2227,http://cyfrowaetnografia.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2228,https://repository.kisti.re.kr/oai/request
https://v2.sherpa.ac.uk/id/repository/2229,http://repository.kribb.re.kr:8080/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2230,http://repository.ajou.ac.kr/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2231,http://lawdigitalcommons.bc.edu/do/oai/
https://v2.sherpa.ac.uk/id/repository/2235,http://d-scholarship.pitt.edu/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2236,https://repository.derby.ac.uk/oai2
https://v2.sherpa.ac.uk/id/repository/2237,http://content.fbc.pionier.net.pl/mtg/OAIHandler
https://v2.sherpa.ac.uk/id/repository/2238,http://cbdu.id.uw.edu.pl/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2239,https://crispa.uw.edu.pl/complete/oai-pmh/v2?verb=ListIdentifiers&metadataPrefix=oai_dc
https://v2.sherpa.ac.uk/id/repository/2240,http://dlibra.bg.uwm.edu.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2241,http://dlibra.bibliotekaelblaska.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2242,http://www.pbc.rzeszow.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2243,http://pbc.gda.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2244,http://jbc.bj.uj.edu.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2245,http://www.kbc.krosno.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2246,http://digital.fides.org.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2248,http://cyfrowa.biblioteka.krakow.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2250,http://obc.opole.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2251,http://pbc.biaman.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2252,http://pubs.kist.re.kr/oai
https://v2.sherpa.ac.uk/id/repository/2254,http://mbc.cyfrowemazowsze.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2255,http://fury.man.poznan.pl/repox/OAIHandler
https://v2.sherpa.ac.uk/id/repository/2257,http://148.202.105.131/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2258,https://art.torvergata.it/oai/request
https://v2.sherpa.ac.uk/id/repository/2259,https://openpub.fmach.it/oai/request
https://v2.sherpa.ac.uk/id/repository/2260,http://insubriaspace.cilea.it/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2261,http://bibvirtual.ucla.edu.ve/cgi-win/be_oai.exe
https://v2.sherpa.ac.uk/id/repository/2262,http://openaccess.city.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2263,http://eprints.keele.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2264,http://delta.cbr.edu.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2265,http://bibliotecadigital.jcyl.es/i18n/oai/oai.cmd
https://v2.sherpa.ac.uk/id/repository/2266,http://www.biodiversitylibrary.org/oai
https://v2.sherpa.ac.uk/id/repository/2268,http://ri.ues.edu.sv/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2269,http://ink.library.smu.edu.sg/do/oai/
https://v2.sherpa.ac.uk/id/repository/2271,http://repository.unpad.ac.id/oai/request
https://v2.sherpa.ac.uk/id/repository/2272,http://www.larramendi.es/i18n/oai/oai_larramendi.es.cmd
https://v2.sherpa.ac.uk/id/repository/2285,http://otworzksiazke.pl/oai
https://v2.sherpa.ac.uk/id/repository/2286,http://www.bg-openaire.eu/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2291,http://eprints.uthm.edu.my/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2292,https://ria.ua.pt/oai/request
https://v2.sherpa.ac.uk/id/repository/2293,http://dspace.unical.it:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2294,http://pub.uni-bielefeld.de/oai
https://v2.sherpa.ac.uk/id/repository/2296,http://repository.uwa.edu.au/OAI-PUB
https://v2.sherpa.ac.uk/id/repository/2297,http://ir.semi.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2298,http://ir.giec.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2299,http://ir.yic.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2300,http://159.226.115.200/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2301,http://ir.xjlas.org/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2303,http://210.77.90.120/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2304,http://159.226.240.226/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2305,http://159.226.238.44/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2306,http://ir.nimte.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2307,http://ir.sxicc.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2308,http://ir.ieecas.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2309,http://ir.opt.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2310,http://210.77.73.110/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2311,http://159.226.64.105/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2312,http://ir.psych.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2315,http://khartoumspace.uofk.edu/oai/request
https://v2.sherpa.ac.uk/id/repository/2316,http://210.72.131.170/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2317,http://159.226.40.250/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2318,http://ibc.ilawa.pl/dlibra/oai-pmh-repository.xml
https://v2.sherpa.ac.uk/id/repository/2319,http://opendocs.ids.ac.uk/oai/
https://v2.sherpa.ac.uk/id/repository/2320,http://oai.mom.fr/digimom/oai
https://v2.sherpa.ac.uk/id/repository/2321,http://library.oapen.org/oai/request?verb=ListMetadataFormats
https://v2.sherpa.ac.uk/id/repository/2323,http://210.75.237.14/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2325,http://ir.gig.ac.cn:8080/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2326,http://biblioteca.ribei.org/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2328,http://edoc.vifapol.de/opus/oai2/oai2.php
https://v2.sherpa.ac.uk/id/repository/2330,http://repositoriodigital.uct.cl:8080/oai/request
https://v2.sherpa.ac.uk/id/repository/2334,http://www.repo.funde.org/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2335,http://repository.ean.edu.co/oai/request
https://v2.sherpa.ac.uk/id/repository/2336,http://libros.metabiblioteca.org/oai/request
https://v2.sherpa.ac.uk/id/repository/2339,http://eprints.unife.it/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2340,http://repositorio.chlc.min-saude.pt/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2342,https://ssb.brage.unit.no/ssb-oai/request
https://v2.sherpa.ac.uk/id/repository/2343,http://cml.mu-sofia.bg:8080/oai
https://v2.sherpa.ac.uk/id/repository/2345,https://api.archives-ouvertes.fr/oai/hcl
https://v2.sherpa.ac.uk/id/repository/2346,http://repositorio.chporto.pt/oaiextended/request
https://v2.sherpa.ac.uk/id/repository/2347,http://academica-e.unavarra.es/oai/driver
https://v2.sherpa.ac.uk/id/repository/2348,http://dugifonsespecials.udg.edu/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2349,http://repo.knmu.edu.ua/oai/request
https://v2.sherpa.ac.uk/id/repository/2350,http://enpuir.npu.edu.ua/oai/
https://v2.sherpa.ac.uk/id/repository/2351,http://scholarship.law.wm.edu/do/oai/
https://v2.sherpa.ac.uk/id/repository/2354,http://bibliotecadigital.univalle.edu.co/oai/request
https://v2.sherpa.ac.uk/id/repository/2356,http://repository.unhas.ac.id/oai/request
https://v2.sherpa.ac.uk/id/repository/2358,https://ir.cwi.nl/oai
https://v2.sherpa.ac.uk/id/repository/2360,http://dspace.lu.lv/oai/request
https://v2.sherpa.ac.uk/id/repository/2361,http://repositorio.uniceub.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2363,http://repositorio.udesa.edu.ar/oai/request
https://v2.sherpa.ac.uk/id/repository/2364,http://digitalrepository.smu.edu/do/oai/
https://v2.sherpa.ac.uk/id/repository/2366,http://dr.ihep.ac.cn/casirgrid-oai/request
https://v2.sherpa.ac.uk/id/repository/2367,http://pumaoai.isti.cnr.it/openoai2.php
https://v2.sherpa.ac.uk/id/repository/2368,http://www.bibliotecavirtualmadrid.org/bvmadrid_publicacion/i18n/oai/oai.cmd
https://v2.sherpa.ac.uk/id/repository/2370,http://sammlungen.ub.uni-frankfurt.de/oai
https://v2.sherpa.ac.uk/id/repository/2372,http://bibliotecadigital.educarm.es/bidimur/i18n/oai/oai.cmd
https://v2.sherpa.ac.uk/id/repository/2373,http://repositorio.ufsc.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2375,http://e-archive.informatik.uni-koeln.de/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2376,http://openarchive.univpm.it/oai/request
https://v2.sherpa.ac.uk/id/repository/2377,http://researchonline.lshtm.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2378,http://rep.adw-goe.de/oai/request
https://v2.sherpa.ac.uk/id/repository/2379,http://eprints.upnjatim.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2381,http://huveta.hu/oai/request
https://v2.sherpa.ac.uk/id/repository/2382,http://repositorio.ual.es/oai/request
https://v2.sherpa.ac.uk/id/repository/2384,http://sro.sussex.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2385,http://ntrs.nasa.gov/oai
https://v2.sherpa.ac.uk/id/repository/2386,http://oceanrep.geomar.de/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2387,http://etheses.saurashtrauniversity.edu/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2389,http://lekythos.library.ucy.ac.cy/oai/request
https://v2.sherpa.ac.uk/id/repository/2391,http://dspace.nuft.edu.ua/oai/request
https://v2.sherpa.ac.uk/id/repository/2392,http://pefprints.pef.uni-lj.si/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2393,https://madoc.bib.uni-mannheim.de/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2396,http://scholarworks.wmich.edu/do/oai/
https://v2.sherpa.ac.uk/id/repository/2397,http://bibliotecadigital.getafe.es/bvgetafe/i18n/oai/oai_bibliotecadigital.getafe.es.cmd
https://v2.sherpa.ac.uk/id/repository/2399,http://researchbank.rmit.edu.au/oai.php
https://v2.sherpa.ac.uk/id/repository/2400,http://ir.acc.senshu-u.ac.jp/oai
https://v2.sherpa.ac.uk/id/repository/2401,http://eprints.campuce.org/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2402,https://rep.bntu.by/oai/request
https://v2.sherpa.ac.uk/id/repository/2403,http://www.repositorio.ieo.es/oai/request
https://v2.sherpa.ac.uk/id/repository/2404,http://repositorio.ibict.br/oai/request
https://v2.sherpa.ac.uk/id/repository/2405,http://digital.march.es/ceacs-ir/oai2
https://v2.sherpa.ac.uk/id/repository/2408,http://sure.sunderland.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2409,http://repository.essex.ac.uk/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2410,https://uobrep.openrepository.com/oai
https://v2.sherpa.ac.uk/id/repository/2411,http://repository.newport.ac.uk/dspace-oai/request
https://v2.sherpa.ac.uk/id/repository/2414,http://shdl.mmu.edu.my/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2415,http://eprints.binus.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2417,http://api.archives-ouvertes.fr/oai/hal
https://v2.sherpa.ac.uk/id/repository/2420,http://www.ormianie.pl/oai/
https://v2.sherpa.ac.uk/id/repository/2421,http://shh.diva-portal.org/dice/oai
https://v2.sherpa.ac.uk/id/repository/2422,http://repository.ubaya.ac.id/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2423,http://jultika.oulu.fi/OAI/Server
https://v2.sherpa.ac.uk/id/repository/2424,http://escriptorium.univer.kharkov.ua/oai/request
https://v2.sherpa.ac.uk/id/repository/2425,http://dspace.susu.ac.ru/oai/request
https://v2.sherpa.ac.uk/id/repository/2427,http://tukart.ulb.tu-darmstadt.de/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2428,http://diglib.arums.ac.ir/greenstone/cgi-bin/oaiserver.cgi
https://v2.sherpa.ac.uk/id/repository/2429,http://ru.iiec.unam.mx/cgi/oai2
https://v2.sherpa.ac.uk/id/repository/2431,http://lib.khnu.km.ua:8080/oai
